档,uid,recognition_path,enrollment_path,ref,vanilla_text,vanilla_cer,max_sim,rec_sec,enroll_sec,难点类别,备注
3_中等0.1-0.5,cmd_306,E:\midea_target_asr\datasetA\pos\cmd_306.wav,E:\midea_target_asr\datasetA\pos\kws_306.wav,所有灯电量降到五十,所有灯电量降到50,0.2222,0.3437,3.72,1.5,,
3_中等0.1-0.5,cmd_2055,E:\midea_target_asr\datasetA\pos\cmd_2055.wav,E:\midea_target_asr\datasetA\pos\kws_2055.wav,播放鹅妈妈童谣黄本,播放鹅妈妈五条黄本,0.2222,0.2291,5.4,2.27,,
3_中等0.1-0.5,cmd_2101,E:\midea_target_asr\datasetA\pos\cmd_2101.wav,E:\midea_target_asr\datasetA\pos\kws_2101.wav,感冒不能吃什么食物,反貌不能吃什麼食物,0.2222,0.4747,2.45,1.82,,
3_中等0.1-0.5,cmd_2422,E:\midea_target_asr\datasetA\pos\cmd_2422.wav,E:\midea_target_asr\datasetA\pos\kws_2422.wav,高血脂不适合吃什么,高普子不适合吃什么,0.2222,0.1729,3.18,3.45,,
3_中等0.1-0.5,cmd_2429,E:\midea_target_asr\datasetA\pos\cmd_2429.wav,E:\midea_target_asr\datasetA\pos\kws_2429.wav,把温度调到二十三度,好 温度调到二三度,0.2222,0.4475,2.22,1.79,,
3_中等0.1-0.5,cmd_2588,E:\midea_target_asr\datasetA\pos\cmd_2588.wav,E:\midea_target_asr\datasetA\pos\kws_2588.wav,产妇推荐吃哪些食物,反覆推薦吃哪些食物,0.2222,0.0745,3.19,2.04,,
3_中等0.1-0.5,cmd_2980,E:\midea_target_asr\datasetA\pos\cmd_2980.wav,E:\midea_target_asr\datasetA\pos\kws_2980.wav,高血脂吃什么有好处,高学只吃什么有好处,0.2222,0.2186,3.25,1.79,,
3_中等0.1-0.5,cmd_108,E:\midea_target_asr\datasetA\pos\cmd_108.wav,E:\midea_target_asr\datasetA\pos\kws_108.wav,因为我叫colmo就是唤醒它,因为我叫Komo就是唤醒他,0.2143,0.3606,4.31,1.5,,
3_中等0.1-0.5,cmd_33,E:\midea_target_asr\datasetA\pos\cmd_33.wav,E:\midea_target_asr\datasetA\pos\kws_33.wav,这一年我从直播小白到第一次扛相机去工地拍,这一年我从直播小白到第一次砍相机去梦皮拍摄,0.2,0.2841,4.96,1.5,,
3_中等0.1-0.5,cmd_133,E:\midea_target_asr\datasetA\pos\cmd_133.wav,E:\midea_target_asr\datasetA\pos\kws_133.wav,窗帘调整角度到七十度,窗帘调整角度到70度,0.2,0.5868,3.84,1.5,,
3_中等0.1-0.5,cmd_151,E:\midea_target_asr\datasetA\pos\cmd_151.wav,E:\midea_target_asr\datasetA\pos\kws_151.wav,我要轻干洗,我要清乾洗,0.2,0.5245,2.11,1.5,,
3_中等0.1-0.5,cmd_190,E:\midea_target_asr\datasetA\pos\cmd_190.wav,E:\midea_target_asr\datasetA\pos\kws_190.wav,我要吃饭咯,我要吃飯囉,0.2,0.3419,1.71,1.5,,
3_中等0.1-0.5,cmd_206,E:\midea_target_asr\datasetA\pos\cmd_206.wav,E:\midea_target_asr\datasetA\pos\kws_206.wav,预约下午洗四点洗衣服,预约下午4点洗衣服,0.2,0.423,3.4,1.5,,
3_中等0.1-0.5,cmd_214,E:\midea_target_asr\datasetA\pos\cmd_214.wav,E:\midea_target_asr\datasetA\pos\kws_214.wav,呃这个就是全屋智能像我们要开空调啊或者是我们要做饭啊这些都是嗯这里了听到我们说话,这个就是小红这点像我们要开空调啊或者是我们要做饭的这些都是这里没听到我们说话,0.2,0.4853,8.77,1.5,,
3_中等0.1-0.5,cmd_264,E:\midea_target_asr\datasetA\pos\cmd_264.wav,E:\midea_target_asr\datasetA\pos\kws_264.wav,所有灯的亮度降到五十,所有灯的亮度降到50,0.2,0.3825,2.98,1.5,,
3_中等0.1-0.5,cmd_303,E:\midea_target_asr\datasetA\pos\cmd_303.wav,E:\midea_target_asr\datasetA\pos\kws_303.wav,我要休息咯,我要休息了,0.2,0.3561,1.84,1.5,,
3_中等0.1-0.5,cmd_362,E:\midea_target_asr\datasetA\pos\cmd_362.wav,E:\midea_target_asr\datasetA\pos\kws_362.wav,帮我预约十四点洗衣服,帮我预约14点洗衣服,0.2,0.3368,3.27,1.5,,
3_中等0.1-0.5,cmd_2194,E:\midea_target_asr\datasetA\pos\cmd_2194.wav,E:\midea_target_asr\datasetA\pos\kws_2194.wav,产妇哪些食物需要忌口,产妇哪些食物需要寄苦,0.2,0.1637,2.98,1.98,,
3_中等0.1-0.5,cmd_2234,E:\midea_target_asr\datasetA\pos\cmd_2234.wav,E:\midea_target_asr\datasetA\pos\kws_2234.wav,开启防直吹,开启防止吹,0.2,0.1278,2.11,1.96,,
3_中等0.1-0.5,cmd_2240,E:\midea_target_asr\datasetA\pos\cmd_2240.wav,E:\midea_target_asr\datasetA\pos\kws_2240.wav,播放墨子苏,播放墨子书,0.2,0.0224,2.51,1.71,,
3_中等0.1-0.5,cmd_2242,E:\midea_target_asr\datasetA\pos\cmd_2242.wav,E:\midea_target_asr\datasetA\pos\kws_2242.wav,开启防直吹,开启防止吹,0.2,0.3446,3.61,2.35,,
3_中等0.1-0.5,cmd_2254,E:\midea_target_asr\datasetA\pos\cmd_2254.wav,E:\midea_target_asr\datasetA\pos\kws_2254.wav,开启智控温,开启控温,0.2,0.27,3.3,1.88,,
3_中等0.1-0.5,cmd_2279,E:\midea_target_asr\datasetA\pos\cmd_2279.wav,E:\midea_target_asr\datasetA\pos\kws_2279.wav,打开左右风,打开左右通,0.2,0.0637,2.84,1.9,,
3_中等0.1-0.5,cmd_2318,E:\midea_target_asr\datasetA\pos\cmd_2318.wav,E:\midea_target_asr\datasetA\pos\kws_2318.wav,开一下空调,開一下空跳,0.2,0.3674,1.93,1.75,,
3_中等0.1-0.5,cmd_2363,E:\midea_target_asr\datasetA\pos\cmd_2363.wav,E:\midea_target_asr\datasetA\pos\kws_2363.wav,ECO模式,ECU模式,0.2,0.2851,1.93,2.03,,
3_中等0.1-0.5,cmd_2457,E:\midea_target_asr\datasetA\pos\cmd_2457.wav,E:\midea_target_asr\datasetA\pos\kws_2457.wav,播放苦命人,播放苦命人。,0.2,0.2392,3.05,2.12,,
3_中等0.1-0.5,cmd_2475,E:\midea_target_asr\datasetA\pos\cmd_2475.wav,E:\midea_target_asr\datasetA\pos\kws_2475.wav,关掉无风感,乖掉无风感,0.2,0.4387,2.14,1.91,,
3_中等0.1-0.5,cmd_2804,E:\midea_target_asr\datasetA\pos\cmd_2804.wav,E:\midea_target_asr\datasetA\pos\kws_2804.wav,播放播播龙的故事口袋,播放波波龙的故事口袋,0.2,0.2969,4.18,1.98,,
3_中等0.1-0.5,cmd_2843,E:\midea_target_asr\datasetA\pos\cmd_2843.wav,E:\midea_target_asr\datasetA\pos\kws_2843.wav,防直吹模式,防止吹模式,0.2,0.404,2.33,1.67,,
3_中等0.1-0.5,cmd_2849,E:\midea_target_asr\datasetA\pos\cmd_2849.wav,E:\midea_target_asr\datasetA\pos\kws_2849.wav,播放盖世音雄原创音乐,播放盖世英雄原唱音樂,0.2,0.3698,3.65,1.53,,
3_中等0.1-0.5,cmd_2893,E:\midea_target_asr\datasetA\pos\cmd_2893.wav,E:\midea_target_asr\datasetA\pos\kws_2893.wav,开一下空调,看一下空调,0.2,0.3359,2.04,3.28,,
3_中等0.1-0.5,cmd_2901,E:\midea_target_asr\datasetA\pos\cmd_2901.wav,E:\midea_target_asr\datasetA\pos\kws_2901.wav,把空调关闭,"把空调关闭,",0.2,0.0616,2.72,2.63,,
3_中等0.1-0.5,cmd_2907,E:\midea_target_asr\datasetA\pos\cmd_2907.wav,E:\midea_target_asr\datasetA\pos\kws_2907.wav,ECO模式,ECA模式,0.2,0.2206,2.11,1.95,,
3_中等0.1-0.5,cmd_2919,E:\midea_target_asr\datasetA\pos\cmd_2919.wav,E:\midea_target_asr\datasetA\pos\kws_2919.wav,播放十大样板戏精选集,播放十大样板系精选级,0.2,0.2608,3.02,2.44,,
3_中等0.1-0.5,cmd_2994,E:\midea_target_asr\datasetA\pos\cmd_2994.wav,E:\midea_target_asr\datasetA\pos\kws_2994.wav,腹泻吃什么食物有好处,热蟹吃什么食物有好处,0.2,0.2332,3.28,1.7,,
3_中等0.1-0.5,cmd_110,E:\midea_target_asr\datasetA\pos\cmd_110.wav,E:\midea_target_asr\datasetA\pos\kws_110.wav,正常才有我一个人说话嘛它这个就很灵敏了就一直回答到你但是那个它就是会延迟,正常是因为我有点说话嘛它这个就很灵敏啊就一直回答到你但是那个它就是会延迟,0.1944,0.5882,7.1,1.5,,
3_中等0.1-0.5,cmd_29,E:\midea_target_asr\datasetA\pos\cmd_29.wav,E:\midea_target_asr\datasetA\pos\kws_29.wav,心脏灯的色温调到最冷亮度调到最亮,"心脏跟的測温调到最冷,亮度调到最亮",0.1875,0.409,4.77,1.5,,
3_中等0.1-0.5,cmd_128,E:\midea_target_asr\datasetA\pos\cmd_128.wav,E:\midea_target_asr\datasetA\pos\kws_128.wav,关闭窗帘客厅的灯调为暖色空调二十四度最低风速,关闭窗帘客厅的灯调热暖色空调24度最低风速,0.1818,0.3836,6.07,1.5,,
3_中等0.1-0.5,cmd_137,E:\midea_target_asr\datasetA\pos\cmd_137.wav,E:\midea_target_asr\datasetA\pos\kws_137.wav,打开空调打开窗帘关闭灯,"打开空调,打开窗帘,关闭灯",0.1818,0.565,3.74,1.5,,
3_中等0.1-0.5,cmd_26,E:\midea_target_asr\datasetA\pos\cmd_26.wav,E:\midea_target_asr\datasetA\pos\kws_26.wav,啊把空调关了,把空調關了,0.1667,0.3362,2.13,1.5,,
3_中等0.1-0.5,cmd_46,E:\midea_target_asr\datasetA\pos\cmd_46.wav,E:\midea_target_asr\datasetA\pos\kws_46.wav,放周杰伦的歌,那周杰伦的歌,0.1667,0.17,1.92,1.5,,
3_中等0.1-0.5,cmd_112,E:\midea_target_asr\datasetA\pos\cmd_112.wav,E:\midea_target_asr\datasetA\pos\kws_112.wav,我要看电影咯,我要看电影了,0.1667,0.5779,1.82,1.5,,
3_中等0.1-0.5,cmd_165,E:\midea_target_asr\datasetA\pos\cmd_165.wav,E:\midea_target_asr\datasetA\pos\kws_165.wav,我准备做饭啦,我准备做饭了,0.1667,0.5474,1.93,1.5,,
3_中等0.1-0.5,cmd_194,E:\midea_target_asr\datasetA\pos\cmd_194.wav,E:\midea_target_asr\datasetA\pos\kws_194.wav,开启一键净化,开启一键进化,0.1667,0.4093,2.63,1.5,,
3_中等0.1-0.5,cmd_212,E:\midea_target_asr\datasetA\pos\cmd_212.wav,E:\midea_target_asr\datasetA\pos\kws_212.wav,关闭微蒸烤箱,關閉微增烤箱,0.1667,0.3876,2.09,1.5,,
3_中等0.1-0.5,cmd_215,E:\midea_target_asr\datasetA\pos\cmd_215.wav,E:\midea_target_asr\datasetA\pos\kws_215.wav,关闭厨房灯光,关闭厨房灯哦,0.1667,0.1953,1.95,1.5,,
3_中等0.1-0.5,cmd_251,E:\midea_target_asr\datasetA\pos\cmd_251.wav,E:\midea_target_asr\datasetA\pos\kws_251.wav,拉开所有卷帘,打开所有卷帘,0.1667,0.5325,1.84,1.5,,
3_中等0.1-0.5,cmd_266,E:\midea_target_asr\datasetA\pos\cmd_266.wav,E:\midea_target_asr\datasetA\pos\kws_266.wav,关闭备餐模式,关闭备倡模式,0.1667,0.5234,2.14,1.5,,
3_中等0.1-0.5,cmd_269,E:\midea_target_asr\datasetA\pos\cmd_269.wav,E:\midea_target_asr\datasetA\pos\kws_269.wav,打打开油烟机,打开油烟机,0.1667,0.4663,2.14,1.5,,
3_中等0.1-0.5,cmd_277,E:\midea_target_asr\datasetA\pos\cmd_277.wav,E:\midea_target_asr\datasetA\pos\kws_277.wav,羊毛衫怎么洗,羊毛衫怎么写,0.1667,0.4208,2.12,1.5,,
3_中等0.1-0.5,cmd_287,E:\midea_target_asr\datasetA\pos\cmd_287.wav,E:\midea_target_asr\datasetA\pos\kws_287.wav,关闭全屋空调,关闭全无空调,0.1667,0.5373,2.19,1.5,,
3_中等0.1-0.5,cmd_288,E:\midea_target_asr\datasetA\pos\cmd_288.wav,E:\midea_target_asr\datasetA\pos\kws_288.wav,放了一年的羊绒大衣应该用什么清洗模式,犯了一年的羊王大一应该用什么清洗模式,0.1667,0.2129,4.17,1.5,,
3_中等0.1-0.5,cmd_307,E:\midea_target_asr\datasetA\pos\cmd_307.wav,E:\midea_target_asr\datasetA\pos\kws_307.wav,帮我打开衬衫的AI轻干洗,幫我打開襯衫的AI清乾系,0.1667,0.4804,4.54,1.5,,
3_中等0.1-0.5,cmd_343,E:\midea_target_asr\datasetA\pos\cmd_343.wav,E:\midea_target_asr\datasetA\pos\kws_343.wav,呃我要做饭了,我要做饭了,0.1667,0.4884,1.98,1.5,,
3_中等0.1-0.5,cmd_348,E:\midea_target_asr\datasetA\pos\cmd_348.wav,E:\midea_target_asr\datasetA\pos\kws_348.wav,打开会客模式,打开会课模式,0.1667,0.4048,2.09,1.5,,
3_中等0.1-0.5,cmd_2111,E:\midea_target_asr\datasetA\pos\cmd_2111.wav,E:\midea_target_asr\datasetA\pos\kws_2111.wav,开启制冷模式,开启智冷模式,0.1667,0.1234,2.73,1.88,,
3_中等0.1-0.5,cmd_2129,E:\midea_target_asr\datasetA\pos\cmd_2129.wav,E:\midea_target_asr\datasetA\pos\kws_2129.wav,开启自动模式,开启制动模式,0.1667,0.5831,2.24,1.91,,
3_中等0.1-0.5,cmd_2144,E:\midea_target_asr\datasetA\pos\cmd_2144.wav,E:\midea_target_asr\datasetA\pos\kws_2144.wav,风速调到最小,放速调到最小,0.1667,0.2997,2.02,1.61,,
3_中等0.1-0.5,cmd_2159,E:\midea_target_asr\datasetA\pos\cmd_2159.wav,E:\midea_target_asr\datasetA\pos\kws_2159.wav,开启制热模式,開啟致熱模式,0.1667,0.2735,2.25,1.95,,
3_中等0.1-0.5,cmd_2193,E:\midea_target_asr\datasetA\pos\cmd_2193.wav,E:\midea_target_asr\datasetA\pos\kws_2193.wav,风向调到右边,方向调到右边,0.1667,0.3313,3.36,2.16,,
3_中等0.1-0.5,cmd_2219,E:\midea_target_asr\datasetA\pos\cmd_2219.wav,E:\midea_target_asr\datasetA\pos\kws_2219.wav,打开节能模式,打开解能模式,0.1667,0.1452,5.89,1.67,,
3_中等0.1-0.5,cmd_2282,E:\midea_target_asr\datasetA\pos\cmd_2282.wav,E:\midea_target_asr\datasetA\pos\kws_2282.wav,黑发吃什么好,黑发吃什么,0.1667,0.124,2.72,4.03,,
3_中等0.1-0.5,cmd_2417,E:\midea_target_asr\datasetA\pos\cmd_2417.wav,E:\midea_target_asr\datasetA\pos\kws_2417.wav,风速调小一点,風速條小一點,0.1667,0.08,1.68,1.89,,
3_中等0.1-0.5,cmd_2511,E:\midea_target_asr\datasetA\pos\cmd_2511.wav,E:\midea_target_asr\datasetA\pos\kws_2511.wav,风速调高一点,松速调高一点,0.1667,0.177,2.52,2.01,,
3_中等0.1-0.5,cmd_2620,E:\midea_target_asr\datasetA\pos\cmd_2620.wav,E:\midea_target_asr\datasetA\pos\kws_2620.wav,开启抽湿模式,开启抽屎模式,0.1667,0.2257,3.09,3.28,,
3_中等0.1-0.5,cmd_2731,E:\midea_target_asr\datasetA\pos\cmd_2731.wav,E:\midea_target_asr\datasetA\pos\kws_2731.wav,开到二十六度,他到二十六度,0.1667,0.1175,1.89,1.93,,
3_中等0.1-0.5,cmd_2784,E:\midea_target_asr\datasetA\pos\cmd_2784.wav,E:\midea_target_asr\datasetA\pos\kws_2784.wav,播放小飞鱼二,播放小飞鱼2,0.1667,-0.1247,3.14,1.98,,
3_中等0.1-0.5,cmd_2795,E:\midea_target_asr\datasetA\pos\cmd_2795.wav,E:\midea_target_asr\datasetA\pos\kws_2795.wav,打开节能模式,开节能模式,0.1667,0.2183,3.79,1.81,,
3_中等0.1-0.5,cmd_2867,E:\midea_target_asr\datasetA\pos\cmd_2867.wav,E:\midea_target_asr\datasetA\pos\kws_2867.wav,风量调到最大,风量测到最大,0.1667,0.2776,2.16,2.21,,
3_中等0.1-0.5,cmd_2989,E:\midea_target_asr\datasetA\pos\cmd_2989.wav,E:\midea_target_asr\datasetA\pos\kws_2989.wav,调成抽湿模式,调成抽诗模式,0.1667,0.346,3.47,2.68,,
3_中等0.1-0.5,cmd_20,E:\midea_target_asr\datasetA\pos\cmd_20.wav,E:\midea_target_asr\datasetA\pos\kws_20.wav,客厅灯的色温调到最暖关闭窗关闭客厅窗帘关闭客厅空调,客厅灯的室温调到最暖关闭客厅窗帘关闭客厅空调,0.16,0.4025,7.93,1.5,,
3_中等0.1-0.5,cmd_76,E:\midea_target_asr\datasetA\pos\cmd_76.wav,E:\midea_target_asr\datasetA\pos\kws_76.wav,打开客厅所有灯,打開客廳所有燈子,0.1429,0.1855,2.54,1.5,,
3_中等0.1-0.5,cmd_95,E:\midea_target_asr\datasetA\pos\cmd_95.wav,E:\midea_target_asr\datasetA\pos\kws_95.wav,开启一键净呼吸,开启一键静呼吸,0.1429,0.4501,2.46,1.5,,
3_中等0.1-0.5,cmd_139,E:\midea_target_asr\datasetA\pos\cmd_139.wav,E:\midea_target_asr\datasetA\pos\kws_139.wav,帮我策划四天去韩国首尔的旅游,帮我策划四天去韩国收入的旅游,0.1429,0.4312,3.74,1.5,,
3_中等0.1-0.5,cmd_295,E:\midea_target_asr\datasetA\pos\cmd_295.wav,E:\midea_target_asr\datasetA\pos\kws_295.wav,灯光明亮冷色调,灯光明亮冷色料,0.1429,0.3181,2.38,1.5,,
3_中等0.1-0.5,cmd_2246,E:\midea_target_asr\datasetA\pos\cmd_2246.wav,E:\midea_target_asr\datasetA\pos\kws_2246.wav,腹泻要吃什么好,腹穴要吃什么好,0.1429,0.2569,2.99,1.85,,
3_中等0.1-0.5,cmd_2264,E:\midea_target_asr\datasetA\pos\cmd_2264.wav,E:\midea_target_asr\datasetA\pos\kws_2264.wav,科技美学我想听,科技美学我想,0.1429,0.2642,3.17,2.87,,
3_中等0.1-0.5,cmd_2281,E:\midea_target_asr\datasetA\pos\cmd_2281.wav,E:\midea_target_asr\datasetA\pos\kws_2281.wav,出风口设置最下,除風口設置最下,0.1429,0.3237,2.21,1.77,,
3_中等0.1-0.5,cmd_2523,E:\midea_target_asr\datasetA\pos\cmd_2523.wav,E:\midea_target_asr\datasetA\pos\kws_2523.wav,播放荣耀的凯旋,多放荣耀的凯旋,0.1429,0.3,3.0,2.47,,
3_中等0.1-0.5,cmd_2628,E:\midea_target_asr\datasetA\pos\cmd_2628.wav,E:\midea_target_asr\datasetA\pos\kws_2628.wav,出风口设置最右,出封口设置最右,0.1429,0.4367,3.37,1.57,,
3_中等0.1-0.5,cmd_2789,E:\midea_target_asr\datasetA\pos\cmd_2789.wav,E:\midea_target_asr\datasetA\pos\kws_2789.wav,腹泻适合吃什么,腹蟹适合吃什么,0.1429,0.4162,2.59,2.14,,
3_中等0.1-0.5,cmd_2799,E:\midea_target_asr\datasetA\pos\cmd_2799.wav,E:\midea_target_asr\datasetA\pos\kws_2799.wav,播放绝句唐杜甫,播放絕句唐多甫,0.1429,0.2901,2.52,1.69,,
3_中等0.1-0.5,cmd_2908,E:\midea_target_asr\datasetA\pos\cmd_2908.wav,E:\midea_target_asr\datasetA\pos\kws_2908.wav,儿童不能吃什么,儿童不能说什么,0.1429,0.2536,2.27,2.12,,
3_中等0.1-0.5,cmd_2952,E:\midea_target_asr\datasetA\pos\cmd_2952.wav,E:\midea_target_asr\datasetA\pos\kws_2952.wav,播放绝句唐杜甫,播放节句唐杜甫,0.1429,0.2346,3.6,2.1,,
3_中等0.1-0.5,cmd_61,E:\midea_target_asr\datasetA\pos\cmd_61.wav,E:\midea_target_asr\datasetA\pos\kws_61.wav,打开客厅空调温度调整到二十三最低风速打开窗帘,打开客厅空调温度调整到23最低风速打开窗帘,0.1364,0.7142,5.9,1.5,,
3_中等0.1-0.5,cmd_117,E:\midea_target_asr\datasetA\pos\cmd_117.wav,E:\midea_target_asr\datasetA\pos\kws_117.wav,帮我打开冰箱门还有抽油烟机还有洗衣机筒还有新风,帮我打开冰箱门还有抽油烟机还有洗衣机桶还有信封,0.1304,0.5418,6.48,1.5,,
3_中等0.1-0.5,cmd_11,E:\midea_target_asr\datasetA\pos\cmd_11.wav,E:\midea_target_asr\datasetA\pos\kws_11.wav,从医院回来的衣服,从医院回来的衣服啊,0.125,0.2725,2.88,1.5,,
3_中等0.1-0.5,cmd_254,E:\midea_target_asr\datasetA\pos\cmd_254.wav,E:\midea_target_asr\datasetA\pos\kws_254.wav,什么是AI轻干洗,什么是AI清干洗,0.125,0.5697,2.18,1.5,,
3_中等0.1-0.5,cmd_262,E:\midea_target_asr\datasetA\pos\cmd_262.wav,E:\midea_target_asr\datasetA\pos\kws_262.wav,关闭客厅柜式空调,关闭客厅柜石空调,0.125,0.3852,3.42,1.5,,
3_中等0.1-0.5,cmd_290,E:\midea_target_asr\datasetA\pos\cmd_290.wav,E:\midea_target_asr\datasetA\pos\kws_290.wav,关闭前厅所有灯光,关闭前听所有灯光,0.125,0.56,2.52,1.5,,
3_中等0.1-0.5,cmd_319,E:\midea_target_asr\datasetA\pos\cmd_319.wav,E:\midea_target_asr\datasetA\pos\kws_319.wav,你都有什么场景啊,你都有什么场景,0.125,0.516,2.36,1.5,,
3_中等0.1-0.5,cmd_2024,E:\midea_target_asr\datasetA\pos\cmd_2024.wav,E:\midea_target_asr\datasetA\pos\kws_2024.wav,吃什么有利于儿童,是什么有利于儿童,0.125,0.2418,3.01,1.73,,
3_中等0.1-0.5,cmd_2108,E:\midea_target_asr\datasetA\pos\cmd_2108.wav,E:\midea_target_asr\datasetA\pos\kws_2108.wav,科技有意思我想听,科技有意识我想听,0.125,0.2928,2.89,1.89,,
3_中等0.1-0.5,cmd_2421,E:\midea_target_asr\datasetA\pos\cmd_2421.wav,E:\midea_target_asr\datasetA\pos\kws_2421.wav,播放我爸爸我妈妈,我放我爸爸我媽媽,0.125,0.2295,2.31,2.07,,
3_中等0.1-0.5,cmd_2497,E:\midea_target_asr\datasetA\pos\cmd_2497.wav,E:\midea_target_asr\datasetA\pos\kws_2497.wav,吃什么有利于儿童,吃什么有利于儿,0.125,0.2838,3.61,1.94,,
3_中等0.1-0.5,cmd_2575,E:\midea_target_asr\datasetA\pos\cmd_2575.wav,E:\midea_target_asr\datasetA\pos\kws_2575.wav,播放我爸爸我妈妈,播放我爸爸我妈,0.125,0.2946,2.44,1.47,,
3_中等0.1-0.5,cmd_2813,E:\midea_target_asr\datasetA\pos\cmd_2813.wav,E:\midea_target_asr\datasetA\pos\kws_2813.wav,更年期建议吃什么,更年纪建议吃什么,0.125,0.1815,2.72,1.63,,
3_中等0.1-0.5,cmd_2836,E:\midea_target_asr\datasetA\pos\cmd_2836.wav,E:\midea_target_asr\datasetA\pos\kws_2836.wav,科技情报局我想听,科技情报园我想听,0.125,0.3102,2.96,1.55,,
3_中等0.1-0.5,cmd_2928,E:\midea_target_asr\datasetA\pos\cmd_2928.wav,E:\midea_target_asr\datasetA\pos\kws_2928.wav,播放郭德纲的相声,我放郭德纲的相声,0.125,0.1142,2.65,2.24,,
3_中等0.1-0.5,cmd_2940,E:\midea_target_asr\datasetA\pos\cmd_2940.wav,E:\midea_target_asr\datasetA\pos\kws_2940.wav,风速调到百分之百,方速调到百分之百,0.125,0.3035,2.32,2.11,,
3_中等0.1-0.5,cmd_230,E:\midea_target_asr\datasetA\pos\cmd_230.wav,E:\midea_target_asr\datasetA\pos\kws_230.wav,给我定个闹钟内容是设计一个艺术空间,给我订一个闹钟内容是设计一个艺术空间,0.1176,0.482,5.14,1.5,,
3_中等0.1-0.5,cmd_41,E:\midea_target_asr\datasetA\pos\cmd_41.wav,E:\midea_target_asr\datasetA\pos\kws_41.wav,室内有点暗调亮一点,"室内有点暗,调亮一点",0.1111,0.4667,2.73,1.5,,
3_中等0.1-0.5,cmd_182,E:\midea_target_asr\datasetA\pos\cmd_182.wav,E:\midea_target_asr\datasetA\pos\kws_182.wav,预约下午四点洗衣服,预约下午4点洗衣服,0.1111,0.4382,3.32,1.5,,
3_中等0.1-0.5,cmd_217,E:\midea_target_asr\datasetA\pos\cmd_217.wav,E:\midea_target_asr\datasetA\pos\kws_217.wav,所有灯亮度调到最高,所有的亮度調到最高,0.1111,0.2576,2.57,1.5,,
3_中等0.1-0.5,cmd_2135,E:\midea_target_asr\datasetA\pos\cmd_2135.wav,E:\midea_target_asr\datasetA\pos\kws_2135.wav,播放女神的贴身高手,出放女神的贴身高手,0.1111,0.2549,2.81,2.36,,
3_中等0.1-0.5,cmd_2189,E:\midea_target_asr\datasetA\pos\cmd_2189.wav,E:\midea_target_asr\datasetA\pos\kws_2189.wav,吃什么有利于防辐射,是什么有利于防辐射,0.1111,0.2847,2.74,1.86,,
3_中等0.1-0.5,cmd_2463,E:\midea_target_asr\datasetA\pos\cmd_2463.wav,E:\midea_target_asr\datasetA\pos\kws_2463.wav,吃什么适合舒缓压力,吃什么适合舒缓压量,0.1111,0.2403,3.77,2.58,,
3_中等0.1-0.5,cmd_2555,E:\midea_target_asr\datasetA\pos\cmd_2555.wav,E:\midea_target_asr\datasetA\pos\kws_2555.wav,备孕有什么饮食禁忌,背孕有什么饮食禁忌,0.1111,0.3326,4.09,2.23,,
3_中等0.1-0.5,cmd_2757,E:\midea_target_asr\datasetA\pos\cmd_2757.wav,E:\midea_target_asr\datasetA\pos\kws_2757.wav,播放家庭教育口传书,播放家庭教育口传说,0.1111,0.1383,3.66,2.04,,
3_中等0.1-0.5,cmd_2805,E:\midea_target_asr\datasetA\pos\cmd_2805.wav,E:\midea_target_asr\datasetA\pos\kws_2805.wav,补血推荐吃哪些食物,补雪推荐吃哪些食物,0.1111,0.2431,2.65,1.6,,
3_中等0.1-0.5,cmd_2931,E:\midea_target_asr\datasetA\pos\cmd_2931.wav,E:\midea_target_asr\datasetA\pos\kws_2931.wav,产妇推荐吃哪些食物,产妇推荐吃大些食物,0.1111,0.2028,2.61,1.48,,
3_中等0.1-0.5,cmd_2978,E:\midea_target_asr\datasetA\pos\cmd_2978.wav,E:\midea_target_asr\datasetA\pos\kws_2978.wav,播放文静翻唱歌曲集,播放文静翻唱歌曲,0.1111,0.2805,3.16,2.28,,
4_轻微0-0.1,cmd_74,E:\midea_target_asr\datasetA\pos\cmd_74.wav,E:\midea_target_asr\datasetA\pos\kws_74.wav,灯的色温调暖一点空调温度调低一点关闭窗帘,灯的身份调暖一点空调温度调低一点关闭窗帘,0.1,0.4751,5.67,1.5,,
