集,utt_id,id,唤醒音频,唤醒文本,识别音频,ground_truth,模型输出,sim,是否拒识,llm_verdict,噪声类型,CER,正确
NEG,utt0175_cmd_5104,5104,neg/kws_5104.wav,天天同学,neg/cmd_5104.wav,(应拒识),(空),-0.1216,True,,,,✓
NEG,utt0176_cmd_5105,5105,neg/kws_5105.wav,小钱小钱,neg/cmd_5105.wav,(应拒识),(空),0.1013,True,,,,✓
NEG,utt0177_cmd_5106,5106,neg/kws_5106.wav,小惟小惟,neg/cmd_5106.wav,(应拒识),体育产业成资本新宠，这些领域蕴含投资机会。搜狐体育。,0.5502,False,,,,✗
NEG,utt0178_cmd_5107,5107,neg/kws_5107.wav,hicolmo,neg/cmd_5107.wav,(应拒识),见过面吗？太大的数目了。,0.3761,False,,,,✗
NEG,utt0179_cmd_5108,5108,neg/kws_5108.wav,你好小双,neg/cmd_5108.wav,(应拒识),(空),0.2621,True,,,,✓
NEG,utt0180_cmd_5109,5109,neg/kws_5109.wav,hicolmo,neg/cmd_5109.wav,(应拒识),(空),0.1006,True,,,,✓
NEG,utt0181_cmd_5110,5110,neg/kws_5110.wav,嗨机器人,neg/cmd_5110.wav,(应拒识),(空),0.1024,True,,,,✓
NEG,utt0182_cmd_5111,5111,neg/kws_5111.wav,小点小点,neg/cmd_5111.wav,(应拒识),帮我放一首歌，《爱的供养》。,0.3556,False,,,,✗
NEG,utt0183_cmd_5112,5112,neg/kws_5112.wav,hicolmo,neg/cmd_5112.wav,(应拒识),(空),-0.0212,True,,,,✓
NEG,utt0184_cmd_5113,5113,neg/kws_5113.wav,小天同学,neg/cmd_5113.wav,(应拒识),(空),0.0782,True,,,,✓
NEG,utt0185_cmd_5114,5114,neg/kws_5114.wav,小美小美,neg/cmd_5114.wav,(应拒识),(空),0.0956,True,,,,✓
NEG,utt0186_cmd_5115,5115,neg/kws_5115.wav,小T小T,neg/cmd_5115.wav,(应拒识),(空),-0.0098,True,,,,✓
NEG,utt0187_cmd_5116,5116,neg/kws_5116.wav,小美小美,neg/cmd_5116.wav,(应拒识),(空),0.0313,True,,,,✓
NEG,utt0188_cmd_5117,5117,neg/kws_5117.wav,小美小美,neg/cmd_5117.wav,(应拒识),(空),0.0912,True,,,,✓
NEG,utt0189_cmd_5118,5118,neg/kws_5118.wav,嗨机器人,neg/cmd_5118.wav,(应拒识),(空),0.0698,True,,,,✓
NEG,utt0190_cmd_5120,5120,neg/kws_5120.wav,小双同学,neg/cmd_5120.wav,(应拒识),(空),0.1111,True,,,,✓
NEG,utt0191_cmd_5121,5121,neg/kws_5121.wav,小编小编,neg/cmd_5121.wav,(应拒识),(空),0.1731,True,,,,✓
NEG,utt0192_cmd_5123,5123,neg/kws_5123.wav,小美小美,neg/cmd_5123.wav,(应拒识),家用机器人可以移动。,0.32,False,,,,✗
NEG,utt0193_cmd_5124,5124,neg/kws_5124.wav,小惟小惟,neg/cmd_5124.wav,(应拒识),(空),0.0922,True,,,,✓
NEG,utt0194_cmd_5125,5125,neg/kws_5125.wav,小点小点,neg/cmd_5125.wav,(应拒识),(空),0.1894,True,,,,✓
NEG,utt0195_cmd_5126,5126,neg/kws_5126.wav,小天同学,neg/cmd_5126.wav,(应拒识),(空),0.1193,True,,,,✓
NEG,utt0196_cmd_5127,5127,neg/kws_5127.wav,小T小T,neg/cmd_5127.wav,(应拒识),(空),0.0985,True,,,,✓
NEG,utt0197_cmd_5128,5128,neg/kws_5128.wav,你好小天,neg/cmd_5128.wav,(应拒识),(空),-0.0213,True,,,,✓
NEG,utt0198_cmd_5129,5129,neg/kws_5129.wav,小双同学,neg/cmd_5129.wav,(应拒识),(空),0.1387,True,,,,✓
NEG,utt0199_cmd_5130,5130,neg/kws_5130.wav,天天同学,neg/cmd_5130.wav,(应拒识),(空),0.2005,True,,,,✓
NEG,utt0200_cmd_5131,5131,neg/kws_5131.wav,小惟小惟,neg/cmd_5131.wav,(应拒识),(空),0.0845,True,,,,✓
NEG,utt0201_cmd_5132,5132,neg/kws_5132.wav,嗨扫地机,neg/cmd_5132.wav,(应拒识),(空),0.2674,True,,,,✓
NEG,utt0202_cmd_5133,5133,neg/kws_5133.wav,小双同学,neg/cmd_5133.wav,(应拒识),(空),0.0351,True,,,,✓
NEG,utt0203_cmd_5134,5134,neg/kws_5134.wav,hicolmo,neg/cmd_5134.wav,(应拒识),(空),0.1005,True,,,,✓
NEG,utt0204_cmd_5135,5135,neg/kws_5135.wav,小天同学,neg/cmd_5135.wav,(应拒识),(空),-0.0467,True,,,,✓
NEG,utt0205_cmd_5136,5136,neg/kws_5136.wav,小点小点,neg/cmd_5136.wav,(应拒识),(空),0.1846,True,,,,✓
NEG,utt0206_cmd_5137,5137,neg/kws_5137.wav,小美小美,neg/cmd_5137.wav,(应拒识),(空),-0.0112,True,,,,✓
NEG,utt0207_cmd_5138,5138,neg/kws_5138.wav,小点小点,neg/cmd_5138.wav,(应拒识),(空),0.1881,True,,,,✓
NEG,utt0208_cmd_5139,5139,neg/kws_5139.wav,嗨扫地机,neg/cmd_5139.wav,(应拒识),苹果技术服务上海有限公司落户浦东。,0.2745,False,,,,✗
NEG,utt0209_cmd_5140,5140,neg/kws_5140.wav,小惟小惟,neg/cmd_5140.wav,(应拒识),今年的课程压力。,0.2758,False,,,,✗
NEG,utt0210_cmd_5141,5141,neg/kws_5141.wav,小天才,neg/cmd_5141.wav,(应拒识),(空),0.1437,True,,,,✓
NEG,utt0211_cmd_5142,5142,neg/kws_5142.wav,小惟小惟,neg/cmd_5142.wav,(应拒识),(空),0.1589,True,,,,✓
NEG,utt0212_cmd_5143,5143,neg/kws_5143.wav,小点小点,neg/cmd_5143.wav,(应拒识),(空),-0.0194,True,,,,✓
NEG,utt0213_cmd_5144,5144,neg/kws_5144.wav,hicolmo,neg/cmd_5144.wav,(应拒识),(空),0.1407,True,,,,✓
NEG,utt0214_cmd_5145,5145,neg/kws_5145.wav,小天小天,neg/cmd_5145.wav,(应拒识),(空),0.2036,True,,,,✓
NEG,utt0215_cmd_5146,5146,neg/kws_5146.wav,小美小美,neg/cmd_5146.wav,(应拒识),(空),-0.0214,True,,,,✓
NEG,utt0216_cmd_5147,5147,neg/kws_5147.wav,小甜甜,neg/cmd_5147.wav,(应拒识),还有一种既古老又新鲜的住房贷款方式。,0.3492,False,,,,✗
NEG,utt0217_cmd_5148,5148,neg/kws_5148.wav,小甜甜,neg/cmd_5148.wav,(应拒识),(空),0.1894,True,,,,✓
NEG,utt0218_cmd_5149,5149,neg/kws_5149.wav,小美小美,neg/cmd_5149.wav,(应拒识),(空),0.0508,True,,,,✓
NEG,utt0219_cmd_5150,5150,neg/kws_5150.wav,小惟小惟,neg/cmd_5150.wav,(应拒识),(空),0.1799,True,,,,✓
NEG,utt0220_cmd_5151,5151,neg/kws_5151.wav,小双同学,neg/cmd_5151.wav,(应拒识),(空),0.1674,True,,,,✓
NEG,utt0221_cmd_5152,5152,neg/kws_5152.wav,小双同学,neg/cmd_5152.wav,(应拒识),(空),0.1118,True,,,,✓
NEG,utt0222_cmd_5153,5153,neg/kws_5153.wav,小T小T,neg/cmd_5153.wav,(应拒识),(空),0.2094,True,,,,✓
NEG,utt0223_cmd_5154,5154,neg/kws_5154.wav,hicolmo,neg/cmd_5154.wav,(应拒识),(空),0.2676,True,,,,✓
NEG,utt0224_cmd_5155,5155,neg/kws_5155.wav,hicolmo,neg/cmd_5155.wav,(应拒识),(空),0.1107,True,,,,✓
NEG,utt0225_cmd_5156,5156,neg/kws_5156.wav,hicolmo,neg/cmd_5156.wav,(应拒识),(空),0.2013,True,,,,✓
NEG,utt0226_cmd_5157,5157,neg/kws_5157.wav,小美小美,neg/cmd_5157.wav,(应拒识),(空),0.074,True,,,,✓
NEG,utt0227_cmd_5158,5158,neg/kws_5158.wav,小天同学,neg/cmd_5158.wav,(应拒识),(空),0.236,True,,,,✓
NEG,utt0228_cmd_5159,5159,neg/kws_5159.wav,嗨扫地机,neg/cmd_5159.wav,(应拒识),但相比定价高昂的高端机器人。,0.2901,False,,,,✗
NEG,utt0229_cmd_5160,5160,neg/kws_5160.wav,hicolmo,neg/cmd_5160.wav,(应拒识),(空),0.0574,True,,,,✓
NEG,utt0230_cmd_5161,5161,neg/kws_5161.wav,你好小天,neg/cmd_5161.wav,(应拒识),(空),0.1384,True,,,,✓
NEG,utt0231_cmd_5162,5162,neg/kws_5162.wav,小惟小惟,neg/cmd_5162.wav,(应拒识),(空),0.2257,True,,,,✓
NEG,utt0232_cmd_5163,5163,neg/kws_5163.wav,嗨机器人,neg/cmd_5163.wav,(应拒识),(空),-0.123,True,,,,✓
NEG,utt0233_cmd_5164,5164,neg/kws_5164.wav,你好天天,neg/cmd_5164.wav,(应拒识),(空),0.0701,True,,,,✓
NEG,utt0234_cmd_5165,5165,neg/kws_5165.wav,嗨机器人,neg/cmd_5165.wav,(应拒识),(空),0.1198,True,,,,✓
NEG,utt0235_cmd_5166,5166,neg/kws_5166.wav,小天同学,neg/cmd_5166.wav,(应拒识),(空),0.136,True,,,,✓
NEG,utt0236_cmd_5167,5167,neg/kws_5167.wav,小甜甜,neg/cmd_5167.wav,(应拒识),(空),-0.0645,True,,,,✓
NEG,utt0237_cmd_5168,5168,neg/kws_5168.wav,hicolmo,neg/cmd_5168.wav,(应拒识),(空),0.0245,True,,,,✓
NEG,utt0238_cmd_5169,5169,neg/kws_5169.wav,小点小点,neg/cmd_5169.wav,(应拒识),(空),0.1702,True,,,,✓
NEG,utt0239_cmd_5170,5170,neg/kws_5170.wav,嗨机器人,neg/cmd_5170.wav,(应拒识),(空),0.0691,True,,,,✓
NEG,utt0240_cmd_5171,5171,neg/kws_5171.wav,小美小美,neg/cmd_5171.wav,(应拒识),(空),-0.0003,True,,,,✓
NEG,utt0241_cmd_5172,5172,neg/kws_5172.wav,小惟小惟,neg/cmd_5172.wav,(应拒识),(空),0.1173,True,,,,✓
NEG,utt0242_cmd_5173,5173,neg/kws_5173.wav,小美小美,neg/cmd_5173.wav,(应拒识),(空),0.0712,True,,,,✓
NEG,utt0243_cmd_5174,5174,neg/kws_5174.wav,小编小编,neg/cmd_5174.wav,(应拒识),(空),0.1954,True,,,,✓
NEG,utt0244_cmd_5176,5176,neg/kws_5176.wav,hicolmo,neg/cmd_5176.wav,(应拒识),(空),0.1474,True,,,,✓
NEG,utt0245_cmd_5177,5177,neg/kws_5177.wav,小美小美,neg/cmd_5177.wav,(应拒识),组成以班级为单位的培训班。,0.2997,False,,,,✗
NEG,utt0246_cmd_5178,5178,neg/kws_5178.wav,你好天天,neg/cmd_5178.wav,(应拒识),(空),0.1257,True,,,,✓
NEG,utt0247_cmd_5179,5179,neg/kws_5179.wav,小甜甜,neg/cmd_5179.wav,(应拒识),(空),0.0702,True,,,,✓
NEG,utt0248_cmd_5180,5180,neg/kws_5180.wav,空调开机,neg/cmd_5180.wav,(应拒识),(空),-0.0093,True,,,,✓
NEG,utt0249_cmd_5181,5181,neg/kws_5181.wav,小美小美,neg/cmd_5181.wav,(应拒识),(空),0.1766,True,,,,✓
NEG,utt0250_cmd_5182,5182,neg/kws_5182.wav,你好小双,neg/cmd_5182.wav,(应拒识),(空),0.1446,True,,,,✓
NEG,utt0251_cmd_5183,5183,neg/kws_5183.wav,嗨机器人,neg/cmd_5183.wav,(应拒识),(空),0.2635,True,,,,✓
NEG,utt0252_cmd_5184,5184,neg/kws_5184.wav,小美小美,neg/cmd_5184.wav,(应拒识),不是房屋所有权的期限。,0.4038,False,,,,✗
NEG,utt0253_cmd_5185,5185,neg/kws_5185.wav,小惟小惟,neg/cmd_5185.wav,(应拒识),(空),0.1431,True,,,,✓
NEG,utt0254_cmd_5186,5186,neg/kws_5186.wav,小天小天,neg/cmd_5186.wav,(应拒识),(空),0.0614,True,,,,✓
NEG,utt0255_cmd_5187,5187,neg/kws_5187.wav,小T小T,neg/cmd_5187.wav,(应拒识),(空),-0.0122,True,,,,✓
NEG,utt0256_cmd_5188,5188,neg/kws_5188.wav,你好小双,neg/cmd_5188.wav,(应拒识),(空),-0.0091,True,,,,✓
NEG,utt0257_cmd_5189,5189,neg/kws_5189.wav,小甜甜,neg/cmd_5189.wav,(应拒识),(空),-0.0592,True,,,,✓
NEG,utt0258_cmd_5190,5190,neg/kws_5190.wav,你好天天,neg/cmd_5190.wav,(应拒识),(空),0.0583,True,,,,✓
NEG,utt0259_cmd_5191,5191,neg/kws_5191.wav,小钱小钱,neg/cmd_5191.wav,(应拒识),(空),0.1763,True,,,,✓
NEG,utt0260_cmd_5192,5192,neg/kws_5192.wav,小天小天,neg/cmd_5192.wav,(应拒识),(空),0.0854,True,,,,✓
NEG,utt0261_cmd_5193,5193,neg/kws_5193.wav,小天同学,neg/cmd_5193.wav,(应拒识),(空),0.1475,True,,,,✓
NEG,utt0262_cmd_5194,5194,neg/kws_5194.wav,天天同学,neg/cmd_5194.wav,(应拒识),(空),0.1292,True,,,,✓
NEG,utt0263_cmd_5195,5195,neg/kws_5195.wav,小美小美,neg/cmd_5195.wav,(应拒识),(空),0.2272,True,,,,✓
NEG,utt0264_cmd_5196,5196,neg/kws_5196.wav,大喜大喜,neg/cmd_5196.wav,(应拒识),(空),0.1445,True,,,,✓
NEG,utt0265_cmd_5197,5197,neg/kws_5197.wav,小美小美,neg/cmd_5197.wav,(应拒识),(空),-0.014,True,,,,✓
NEG,utt0266_cmd_5198,5198,neg/kws_5198.wav,嗨扫地机,neg/cmd_5198.wav,(应拒识),(空),0.2491,True,,,,✓
NEG,utt0267_cmd_5199,5199,neg/kws_5199.wav,小美小美,neg/cmd_5199.wav,(应拒识),(空),0.0602,True,,,,✓
NEG,utt0268_cmd_5200,5200,neg/kws_5200.wav,小惟小惟,neg/cmd_5200.wav,(应拒识),(空),0.101,True,,,,✓
NEG,utt0269_cmd_5201,5201,neg/kws_5201.wav,小天才,neg/cmd_5201.wav,(应拒识),(空),0.2168,True,,,,✓
NEG,utt0270_cmd_5202,5202,neg/kws_5202.wav,小甜甜,neg/cmd_5202.wav,(应拒识),(空),0.2584,True,,,,✓
NEG,utt0271_cmd_5203,5203,neg/kws_5203.wav,嗨扫地机,neg/cmd_5203.wav,(应拒识),(空),0.0825,True,,,,✓
NEG,utt0272_cmd_5204,5204,neg/kws_5204.wav,小点小点,neg/cmd_5204.wav,(应拒识),(空),0.1582,True,,,,✓
NEG,utt0273_cmd_5205,5205,neg/kws_5205.wav,hicolmo,neg/cmd_5205.wav,(应拒识),(空),0.2171,True,,,,✓
NEG,utt0274_cmd_5206,5206,neg/kws_5206.wav,小双同学,neg/cmd_5206.wav,(应拒识),(空),0.0758,True,,,,✓
NEG,utt0275_cmd_5207,5207,neg/kws_5207.wav,小美小美,neg/cmd_5207.wav,(应拒识),(空),-0.0129,True,,,,✓
NEG,utt0276_cmd_5208,5208,neg/kws_5208.wav,嗨机器人,neg/cmd_5208.wav,(应拒识),(空),0.0561,True,,,,✓
NEG,utt0277_cmd_5209,5209,neg/kws_5209.wav,小T小T,neg/cmd_5209.wav,(应拒识),(空),0.1471,True,,,,✓
NEG,utt0278_cmd_5210,5210,neg/kws_5210.wav,嗨机器人,neg/cmd_5210.wav,(应拒识),(空),0.0715,True,,,,✓
NEG,utt0279_cmd_5211,5211,neg/kws_5211.wav,hicolmo,neg/cmd_5211.wav,(应拒识),(空),0.1757,True,,,,✓
NEG,utt0280_cmd_5212,5212,neg/kws_5212.wav,嗨扫地机,neg/cmd_5212.wav,(应拒识),(空),0.0782,True,,,,✓
NEG,utt0281_cmd_5213,5213,neg/kws_5213.wav,hicolmo,neg/cmd_5213.wav,(应拒识),(空),0.1262,True,,,,✓
NEG,utt0282_cmd_5214,5214,neg/kws_5214.wav,大喜大喜,neg/cmd_5214.wav,(应拒识),(空),0.0914,True,,,,✓
NEG,utt0283_cmd_5215,5215,neg/kws_5215.wav,天天同学,neg/cmd_5215.wav,(应拒识),(空),0.1688,True,,,,✓
NEG,utt0284_cmd_5216,5216,neg/kws_5216.wav,小甜甜,neg/cmd_5216.wav,(应拒识),(空),0.2043,True,,,,✓
NEG,utt0285_cmd_5217,5217,neg/kws_5217.wav,小天才,neg/cmd_5217.wav,(应拒识),(空),0.1211,True,,,,✓
NEG,utt0286_cmd_5218,5218,neg/kws_5218.wav,小惟小惟,neg/cmd_5218.wav,(应拒识),(空),0.2269,True,,,,✓
NEG,utt0287_cmd_5219,5219,neg/kws_5219.wav,小美小美,neg/cmd_5219.wav,(应拒识),(空),0.1889,True,,,,✓
NEG,utt0288_cmd_5220,5220,neg/kws_5220.wav,你好小天,neg/cmd_5220.wav,(应拒识),(空),-0.0013,True,,,,✓
NEG,utt0289_cmd_5221,5221,neg/kws_5221.wav,小编小编,neg/cmd_5221.wav,(应拒识),(空),0.1659,True,,,,✓
NEG,utt0290_cmd_5222,5222,neg/kws_5222.wav,空调开机,neg/cmd_5222.wav,(应拒识),(空),-0.0028,True,,,,✓
NEG,utt0291_cmd_5223,5223,neg/kws_5223.wav,小双同学,neg/cmd_5223.wav,(应拒识),(空),0.1332,True,,,,✓
NEG,utt0292_cmd_5224,5224,neg/kws_5224.wav,小钱小钱,neg/cmd_5224.wav,(应拒识),(空),0.1548,True,,,,✓
NEG,utt0293_cmd_5225,5225,neg/kws_5225.wav,小编小编,neg/cmd_5225.wav,(应拒识),(空),0.2602,True,,,,✓
NEG,utt0294_cmd_5226,5226,neg/kws_5226.wav,小编小编,neg/cmd_5226.wav,(应拒识),瑞达期货发布的市场调研报告显示。,0.3961,False,,,,✗
NEG,utt0295_cmd_5227,5227,neg/kws_5227.wav,你好天天,neg/cmd_5227.wav,(应拒识),(空),-0.0318,True,,,,✓
NEG,utt0296_cmd_5228,5228,neg/kws_5228.wav,小美小美,neg/cmd_5228.wav,(应拒识),(空),0.1144,True,,,,✓
NEG,utt0297_cmd_5229,5229,neg/kws_5229.wav,空调开机,neg/cmd_5229.wav,(应拒识),(空),0.1474,True,,,,✓
NEG,utt0298_cmd_5230,5230,neg/kws_5230.wav,小天小天,neg/cmd_5230.wav,(应拒识),一点动心，地方政府缺乏有效。,0.5158,False,,,,✗
NEG,utt0299_cmd_5232,5232,neg/kws_5232.wav,小双同学,neg/cmd_5232.wav,(应拒识),(空),0.1073,True,,,,✓
NEG,utt0300_cmd_5233,5233,neg/kws_5233.wav,hicolmo,neg/cmd_5233.wav,(应拒识),结合地方政府债务管理制度的完善。,0.5366,False,,,,✗
NEG,utt0301_cmd_5234,5234,neg/kws_5234.wav,小美小美,neg/cmd_5234.wav,(应拒识),(空),0.1387,True,,,,✓
NEG,utt0302_cmd_5235,5235,neg/kws_5235.wav,hicolmo,neg/cmd_5235.wav,(应拒识),(空),-0.0191,True,,,,✓
NEG,utt0303_cmd_5236,5236,neg/kws_5236.wav,小天小天,neg/cmd_5236.wav,(应拒识),(空),0.0005,True,,,,✓
NEG,utt0304_cmd_5237,5237,neg/kws_5237.wav,小惟小惟,neg/cmd_5237.wav,(应拒识),(空),0.1634,True,,,,✓
NEG,utt0305_cmd_5239,5239,neg/kws_5239.wav,小天小天,neg/cmd_5239.wav,(应拒识),(空),0.0915,True,,,,✓
NEG,utt0306_cmd_5240,5240,neg/kws_5240.wav,空调开机,neg/cmd_5240.wav,(应拒识),(空),0.0953,True,,,,✓
NEG,utt0307_cmd_5241,5241,neg/kws_5241.wav,你好小天,neg/cmd_5241.wav,(应拒识),(空),0.1302,True,,,,✓
NEG,utt0308_cmd_5242,5242,neg/kws_5242.wav,你好天天,neg/cmd_5242.wav,(应拒识),(空),-0.0722,True,,,,✓
NEG,utt0309_cmd_5243,5243,neg/kws_5243.wav,天天同学,neg/cmd_5243.wav,(应拒识),(空),0.0065,True,,,,✓
NEG,utt0310_cmd_5244,5244,neg/kws_5244.wav,小天才,neg/cmd_5244.wav,(应拒识),(空),-0.0063,True,,,,✓
NEG,utt0311_cmd_5245,5245,neg/kws_5245.wav,小天才,neg/cmd_5245.wav,(应拒识),(空),0.0571,True,,,,✓
NEG,utt0312_cmd_5246,5246,neg/kws_5246.wav,天天同学,neg/cmd_5246.wav,(应拒识),(空),0.0173,True,,,,✓
NEG,utt0313_cmd_5247,5247,neg/kws_5247.wav,大喜大喜,neg/cmd_5247.wav,(应拒识),(空),0.1069,True,,,,✓
NEG,utt0314_cmd_5248,5248,neg/kws_5248.wav,hicolmo,neg/cmd_5248.wav,(应拒识),(空),0.0519,True,,,,✓
NEG,utt0315_cmd_5251,5251,neg/kws_5251.wav,小惟小惟,neg/cmd_5251.wav,(应拒识),(空),0.1161,True,,,,✓
NEG,utt0316_cmd_5252,5252,neg/kws_5252.wav,小美小美,neg/cmd_5252.wav,(应拒识),(空),-0.0622,True,,,,✓
NEG,utt0317_cmd_5253,5253,neg/kws_5253.wav,hicolmo,neg/cmd_5253.wav,(应拒识),(空),-0.0175,True,,,,✓
NEG,utt0318_cmd_5254,5254,neg/kws_5254.wav,小美小美,neg/cmd_5254.wav,(应拒识),(空),0.1584,True,,,,✓
NEG,utt0319_cmd_5255,5255,neg/kws_5255.wav,小双同学,neg/cmd_5255.wav,(应拒识),(空),0.2201,True,,,,✓
NEG,utt0320_cmd_5256,5256,neg/kws_5256.wav,你好小天,neg/cmd_5256.wav,(应拒识),(空),0.1317,True,,,,✓
NEG,utt0321_cmd_5257,5257,neg/kws_5257.wav,你好小天,neg/cmd_5257.wav,(应拒识),(空),0.0216,True,,,,✓
NEG,utt0322_cmd_5258,5258,neg/kws_5258.wav,小编小编,neg/cmd_5258.wav,(应拒识),(空),0.0296,True,,,,✓
NEG,utt0323_cmd_5259,5259,neg/kws_5259.wav,你好小双,neg/cmd_5259.wav,(应拒识),(空),0.0741,True,,,,✓
NEG,utt0324_cmd_5260,5260,neg/kws_5260.wav,小天小天,neg/cmd_5260.wav,(应拒识),(空),0.2016,True,,,,✓
NEG,utt0325_cmd_5261,5261,neg/kws_5261.wav,小编小编,neg/cmd_5261.wav,(应拒识),五名死亡学生每家告获获赔一百一万元。,0.3656,False,,,,✗
NEG,utt0326_cmd_5262,5262,neg/kws_5262.wav,hicolmo,neg/cmd_5262.wav,(应拒识),(空),0.0666,True,,,,✓
NEG,utt0327_cmd_5263,5263,neg/kws_5263.wav,嗨扫地机,neg/cmd_5263.wav,(应拒识),(空),0.116,True,,,,✓
NEG,utt0328_cmd_5264,5264,neg/kws_5264.wav,嗨机器人,neg/cmd_5264.wav,(应拒识),(空),0.1207,True,,,,✓
NEG,utt0329_cmd_5266,5266,neg/kws_5266.wav,小编小编,neg/cmd_5266.wav,(应拒识),(空),0.2362,True,,,,✓
NEG,utt0330_cmd_5267,5267,neg/kws_5267.wav,嗨机器人,neg/cmd_5267.wav,(应拒识),(空),0.1325,True,,,,✓
NEG,utt0331_cmd_5268,5268,neg/kws_5268.wav,小美小美,neg/cmd_5268.wav,(应拒识),(空),0.1228,True,,,,✓
NEG,utt0332_cmd_5269,5269,neg/kws_5269.wav,hicolmo,neg/cmd_5269.wav,(应拒识),(空),0.0913,True,,,,✓
NEG,utt0333_cmd_5272,5272,neg/kws_5272.wav,小点小点,neg/cmd_5272.wav,(应拒识),(空),0.1885,True,,,,✓
NEG,utt0334_cmd_5273,5273,neg/kws_5273.wav,hicolmo,neg/cmd_5273.wav,(应拒识),(空),0.0567,True,,,,✓
NEG,utt0335_cmd_5274,5274,neg/kws_5274.wav,小T小T,neg/cmd_5274.wav,(应拒识),(空),0.0236,True,,,,✓
NEG,utt0336_cmd_5276,5276,neg/kws_5276.wav,小天小天,neg/cmd_5276.wav,(应拒识),(空),0.209,True,,,,✓
NEG,utt0337_cmd_5277,5277,neg/kws_5277.wav,小天才,neg/cmd_5277.wav,(应拒识),(空),0.2502,True,,,,✓
NEG,utt0338_cmd_5278,5278,neg/kws_5278.wav,小美小美,neg/cmd_5278.wav,(应拒识),(空),0.1035,True,,,,✓
NEG,utt0339_cmd_5279,5279,neg/kws_5279.wav,小惟小惟,neg/cmd_5279.wav,(应拒识),(空),0.0474,True,,,,✓
NEG,utt0340_cmd_5280,5280,neg/kws_5280.wav,小T小T,neg/cmd_5280.wav,(应拒识),(空),0.0301,True,,,,✓
NEG,utt0341_cmd_5281,5281,neg/kws_5281.wav,天天同学,neg/cmd_5281.wav,(应拒识),(空),0.0038,True,,,,✓
NEG,utt0342_cmd_5282,5282,neg/kws_5282.wav,小双同学,neg/cmd_5282.wav,(应拒识),(空),0.1436,True,,,,✓
NEG,utt0343_cmd_5283,5283,neg/kws_5283.wav,小天才,neg/cmd_5283.wav,(应拒识),(空),0.0028,True,,,,✓
NEG,utt0344_cmd_5285,5285,neg/kws_5285.wav,小甜甜,neg/cmd_5285.wav,(应拒识),(空),0.2182,True,,,,✓
NEG,utt0345_cmd_5286,5286,neg/kws_5286.wav,小编小编,neg/cmd_5286.wav,(应拒识),(空),0.1198,True,,,,✓
NEG,utt0346_cmd_5287,5287,neg/kws_5287.wav,小美小美,neg/cmd_5287.wav,(应拒识),(空),0.0617,True,,,,✓
NEG,utt0347_cmd_5288,5288,neg/kws_5288.wav,小点小点,neg/cmd_5288.wav,(应拒识),(空),-0.0074,True,,,,✓
NEG,utt0348_cmd_5289,5289,neg/kws_5289.wav,hicolmo,neg/cmd_5289.wav,(应拒识),(空),0.0072,True,,,,✓
NEG,utt0349_cmd_5290,5290,neg/kws_5290.wav,你好小天,neg/cmd_5290.wav,(应拒识),(空),0.2568,True,,,,✓
NEG,utt0350_cmd_5291,5291,neg/kws_5291.wav,小天小天,neg/cmd_5291.wav,(应拒识),(空),0.1211,True,,,,✓
NEG,utt0351_cmd_5292,5292,neg/kws_5292.wav,天天同学,neg/cmd_5292.wav,(应拒识),(空),0.213,True,,,,✓
NEG,utt0352_cmd_5293,5293,neg/kws_5293.wav,hicolmo,neg/cmd_5293.wav,(应拒识),(空),0.0117,True,,,,✓
NEG,utt0353_cmd_5294,5294,neg/kws_5294.wav,天天同学,neg/cmd_5294.wav,(应拒识),(空),0.1066,True,,,,✓
NEG,utt0354_cmd_5295,5295,neg/kws_5295.wav,小天才,neg/cmd_5295.wav,(应拒识),(空),0.1134,True,,,,✓
NEG,utt0355_cmd_5296,5296,neg/kws_5296.wav,小双同学,neg/cmd_5296.wav,(应拒识),(空),0.2477,True,,,,✓
NEG,utt0356_cmd_5297,5297,neg/kws_5297.wav,小天才,neg/cmd_5297.wav,(应拒识),(空),-0.0672,True,,,,✓
NEG,utt0357_cmd_5298,5298,neg/kws_5298.wav,嗨机器人,neg/cmd_5298.wav,(应拒识),(空),0.1048,True,,,,✓
NEG,utt0358_cmd_5299,5299,neg/kws_5299.wav,小惟小惟,neg/cmd_5299.wav,(应拒识),(空),0.0247,True,,,,✓
NEG,utt0359_cmd_5300,5300,neg/kws_5300.wav,小编小编,neg/cmd_5300.wav,(应拒识),(空),0.1576,True,,,,✓
NEG,utt0360_cmd_5301,5301,neg/kws_5301.wav,天天同学,neg/cmd_5301.wav,(应拒识),(空),0.0139,True,,,,✓
NEG,utt0361_cmd_5302,5302,neg/kws_5302.wav,空调开机,neg/cmd_5302.wav,(应拒识),(空),0.1535,True,,,,✓
NEG,utt0362_cmd_5303,5303,neg/kws_5303.wav,嗨机器人,neg/cmd_5303.wav,(应拒识),(空),0.1432,True,,,,✓
NEG,utt0363_cmd_5304,5304,neg/kws_5304.wav,嗨扫地机,neg/cmd_5304.wav,(应拒识),老公也会自动帮他换好尿布。,0.2738,False,,,,✗
NEG,utt0364_cmd_5305,5305,neg/kws_5305.wav,小惟小惟,neg/cmd_5305.wav,(应拒识),(空),0.038,True,,,,✓
NEG,utt0365_cmd_5306,5306,neg/kws_5306.wav,小惟小惟,neg/cmd_5306.wav,(应拒识),温碧霞日前赴北京为护肤品拍摄广告。,0.4427,False,,,,✗
